id,mz,mz_range:min,mz_range:max,rt,rt_range:min,rt_range:max,area,height,intensity_range:min,intensity_range:max,charge,fragment_scans,alignment_scores:rate,alignment_scores:aligned_features_n,alignment_scores:align_extra_features,alignment_scores:weighted_distance_score,alignment_scores:mz_diff_ppm,alignment_scores:mz_diff,alignment_scores:rt_absolute_error,alignment_scores:ion_mobility_absolute_error,molecular_networking:net_cluster_id,molecular_networking:net_community_id,molecular_networking:edges,molecular_networking:net_cluster_size,molecular_networking:net_community_size,ion_identities:iin_id,ion_identities:ion_identities,ion_identities:list_size,ion_identities:neutral_mass,ion_identities:partner_row_ids,ion_identities:iin_relationship,ion_identities:consensus_formulas,ion_identities:simple_formulas,preferred_annotation:compound_name,preferred_annotation:mol_formula,preferred_annotation:adduct,preferred_annotation:score,preferred_annotation:precursor_mz,preferred_annotation:annotation_method,preferred_annotation:n_matching_signals,preferred_annotation:explained_intensity_percent,preferred_annotation:smiles,preferred_annotation:inchi,preferred_annotation:neutral_mass,preferred_annotation:mz_diff,preferred_annotation:mz_diff_ppm,preferred_annotation:rt_absolute_error,spectral_db_matches:spectral_db_matches,spectral_db_matches:compound_name,spectral_db_matches:similarity_score,spectral_db_matches:n_matching_signals,spectral_db_matches:explained_intensity_percent,spectral_db_matches:ion_adduct,spectral_db_matches:mol_formula,spectral_db_matches:smiles,spectral_db_matches:inchi,spectral_db_matches:neutral_mass,spectral_db_matches:precursor_mz,spectral_db_matches:mz_diff,spectral_db_matches:mz_diff_ppm,spectral_db_matches:rt_absolute_error,lipid_annotations:lipid_annotations,lipid_annotations:ion_adduct,lipid_annotations:mol_formula,lipid_annotations:mz_diff_ppm,lipid_annotations:explained_intensity_percent,feature_group,datafile:Crop_P1-A-1_562.d:feature_state,datafile:Crop_P1-A-1_562.d:mz,datafile:Crop_P1-A-1_562.d:mz_range:min,datafile:Crop_P1-A-1_562.d:mz_range:max,datafile:Crop_P1-A-1_562.d:rt,datafile:Crop_P1-A-1_562.d:rt_range:min,datafile:Crop_P1-A-1_562.d:rt_range:max,datafile:Crop_P1-A-1_562.d:fwhm,datafile:Crop_P1-A-1_562.d:area,datafile:Crop_P1-A-1_562.d:height,datafile:Crop_P1-A-1_562.d:intensity_range:min,datafile:Crop_P1-A-1_562.d:intensity_range:max,datafile:Crop_P1-A-1_562.d:charge,datafile:Crop_P1-A-1_562.d:fragment_scans,datafile:Crop_P1-A-1_562.d:isotopes,datafile:Crop_P1-A-1_562.d:tailing_factor,datafile:Crop_P1-A-1_562.d:asymmetry_factor,datafile:Crop_P1-A-1_562.d:msms_info,datafile:Crop_P1-A-1_562.d:rt_ms2_apex_distance,datafile:Hind_P1-A-3_564.d:feature_state,datafile:Hind_P1-A-3_564.d:mz,datafile:Hind_P1-A-3_564.d:mz_range:min,datafile:Hind_P1-A-3_564.d:mz_range:max,datafile:Hind_P1-A-3_564.d:rt,datafile:Hind_P1-A-3_564.d:rt_range:min,datafile:Hind_P1-A-3_564.d:rt_range:max,datafile:Hind_P1-A-3_564.d:fwhm,datafile:Hind_P1-A-3_564.d:area,datafile:Hind_P1-A-3_564.d:height,datafile:Hind_P1-A-3_564.d:intensity_range:min,datafile:Hind_P1-A-3_564.d:intensity_range:max,datafile:Hind_P1-A-3_564.d:charge,datafile:Hind_P1-A-3_564.d:fragment_scans,datafile:Hind_P1-A-3_564.d:isotopes,datafile:Hind_P1-A-3_564.d:tailing_factor,datafile:Hind_P1-A-3_564.d:asymmetry_factor,datafile:Hind_P1-A-3_564.d:msms_info,datafile:Hind_P1-A-3_564.d:rt_ms2_apex_distance,datafile:Mid_P1-A-2_563.d:feature_state,datafile:Mid_P1-A-2_563.d:mz,datafile:Mid_P1-A-2_563.d:mz_range:min,datafile:Mid_P1-A-2_563.d:mz_range:max,datafile:Mid_P1-A-2_563.d:rt,datafile:Mid_P1-A-2_563.d:rt_range:min,datafile:Mid_P1-A-2_563.d:rt_range:max,datafile:Mid_P1-A-2_563.d:fwhm,datafile:Mid_P1-A-2_563.d:area,datafile:Mid_P1-A-2_563.d:height,datafile:Mid_P1-A-2_563.d:intensity_range:min,datafile:Mid_P1-A-2_563.d:intensity_range:max,datafile:Mid_P1-A-2_563.d:charge,datafile:Mid_P1-A-2_563.d:fragment_scans,datafile:Mid_P1-A-2_563.d:isotopes,datafile:Mid_P1-A-2_563.d:tailing_factor,datafile:Mid_P1-A-2_563.d:asymmetry_factor,datafile:Mid_P1-A-2_563.d:msms_info,datafile:Mid_P1-A-2_563.d:rt_ms2_apex_distance
32280,1223.0455,1223.02429,1223.05369,3.7054,3.6565,3.8093,1.68E2,4.083E3,2.054E2,4.083E3,1,0,0.333,2,1,0.786,4.05,0.00496,0.0772,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,DETECTED,1223.0425,1223.02429,1223.05369,3.7543,3.7268,3.8093,0.0397,1.68E2,4.083E3,6.764E2,4.083E3,1,,20,1.5004,2.0008,0,,DETECTED,1223.04746,1223.04329,1223.05105,3.6771,3.6565,3.7047,0.0261,4.678E1,1.885E3,2.054E2,1.885E3,1,,21,1.1678,1.9886,0,,ESTIMATED,1223.04654,1223.04498,1223.04654,3.6847,3.6779,3.6916,0.0137,2.328E1,3.389E3,3.389E3,3.389E3,,,,1.0001,1.0002,0,
32283,400.89458,400.89017,400.89901,3.7146,3.684,3.7466,2.847E2,1.037E4,2.458E2,1.037E4,1,0,0.833,5,0,0.909,2.96,0.00119,0.0076,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167,DETECTED,400.89531,400.89419,400.89785,3.713,3.6856,3.7405,0.0288,2.35E2,8.412E3,9.734E2,8.412E3,1,,15,1.0002,0.9649,0,,DETECTED,400.89412,400.89079,400.89901,3.7115,3.684,3.746,0.0257,2.262E2,8.529E3,2.458E2,8.529E3,1,,6,1.0965,1.2261,0,,DETECTED,400.89431,400.89017,400.89527,3.7191,3.6916,3.7466,0.0293,2.847E2,1.037E4,4.952E2,1.037E4,1,,13,0.8741,0.696,0,
32295,442.87559,442.86867,442.88235,3.7169,3.6771,3.7873,4.971E2,1.343E4,6.763E1,1.343E4,1,0,1,6,0,0.9,4.93,0.00218,0.0086,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167,DETECTED,442.8753,442.8704,442.88076,3.7199,3.6787,3.768,0.0308,4.586E2,1.343E4,3.486E2,1.343E4,1,,5,0.9773,0.7262,0,,DETECTED,442.87618,442.86867,442.88235,3.7184,3.6771,3.7873,0.0396,4.102E2,9.464E3,6.763E1,9.464E3,1,,5,1.4205,1.7239,0,,DETECTED,442.87529,442.86987,442.87684,3.7122,3.6779,3.7604,0.0398,4.971E2,1.195E4,4.726E2,1.195E4,1,,5,1.1998,1.4961,0,
32359,1282.90927,1282.90785,1282.91961,3.7192,3.6993,3.7397,2.216E1,2.474E3,4.735E2,2.474E3,1,0,0.167,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTIMATED,1282.90812,1282.90812,1282.91032,3.7062,3.6993,3.713,0.0137,1.11E1,1.616E3,1.616E3,1.616E3,,,,1,1,0,,DETECTED,1282.91032,1282.90785,1282.91961,3.7184,3.7047,3.7391,0.0194,2.216E1,1.18E3,4.735E2,1.18E3,1,,6,1.2495,1.4989,0,,ESTIMATED,1282.90936,1282.90936,1282.91032,3.7329,3.726,3.7397,0.0138,1.701E1,2.474E3,2.474E3,2.474E3,,,,1.0022,1.0044,0,
32374,695.8476,695.8462,695.85165,3.7191,3.6916,3.7466,4.378E2,1.85E4,1.068E3,1.85E4,2,0,0.167,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167,UNKNOWN,,,,,,,,,,,,,,,,,0,,UNKNOWN,,,,,,,,,,,,,,,,,0,,DETECTED,695.8476,695.8462,695.85165,3.7191,3.6916,3.7466,0.0225,4.378E2,1.85E4,1.068E3,1.85E4,2,,2,1.0177,1.006,0,
32527,281.21089,281.20997,281.21152,3.7329,3.6978,3.7611,1.435E3,4.133E4,1.106E3,4.133E4,1,0,0.167,1,2,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147,ESTIMATED,281.21152,281.21059,281.21152,3.7543,3.7474,3.7611,0.0137,7.592E0,1.106E3,1.106E3,1.106E3,,,,1.0008,1.0016,0,,DETECTED,281.21059,281.21005,281.21112,3.7253,3.6978,3.7529,0.0334,1.435E3,4.133E4,1.16E4,4.133E4,1,,747,1.0006,1.0012,0,,ESTIMATED,281.21056,281.20997,281.21109,3.7191,3.7122,3.7329,0.0497,2.199E1,1.666E3,1.532E3,1.666E3,,,,1.5027,2.0054,0,
32529,385.34133,385.33444,385.34249,3.7463,3.6496,3.7741,2.116E3,4.154E4,2.012E2,4.154E4,1,1,0.167,1,0,1,0,0,0,0,427,-1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147,UNKNOWN,,,,,,,,,,,,,,,,,0,,DETECTED,385.34169,385.33444,385.34249,3.7253,3.6496,3.746,0.025,2.116E3,4.154E4,2.012E2,4.154E4,1,1,6,0.6492,0.3031,1,-0.0436,ESTIMATED,385.34097,385.34097,385.34169,3.7672,3.7604,3.7741,0.0137,1.352E1,1.969E3,1.969E3,1.969E3,,,,1.0005,1.0011,0,
32531,458.21628,458.20977,458.21915,3.726,3.6978,3.7474,1.79E2,7.354E3,1.896E2,7.354E3,1,0,0.167,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147,ESTIMATED,458.21518,458.21518,458.21609,3.7405,3.7336,3.7474,0.0138,1.7E0,2.47E2,2.47E2,2.47E2,,,,1.0019,1.0038,0,,DETECTED,458.21609,458.20977,458.21915,3.7253,3.6978,3.746,0.023,1.79E2,7.354E3,1.896E2,7.354E3,1,,2,0.8755,0.9789,0,,ESTIMATED,458.21758,458.21609,458.21758,3.7122,3.7054,3.7191,0.0137,4.557E0,6.63E2,6.63E2,6.63E2,,,,0.998,0.9959,0,
32665,929.23457,929.22248,929.24386,3.7215,3.6787,3.7735,7.575E1,6.729E3,8.4E1,6.729E3,1,0,0.333,2,2,0.873,2.29,0.00213,0.0613,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DETECTED,929.2323,929.22248,929.24386,3.6993,3.6787,3.7199,0.0205,5.883E1,2.724E3,3.318E2,2.724E3,1,,22,0.9996,0.9992,0,,ESTIMATED,929.23588,929.23302,929.23759,3.7667,3.7529,3.7735,0.0135,7.575E1,6.729E3,2.087E3,6.729E3,,,,0.75,0.5,0,,ESTIMATED,929.23552,929.23328,929.23628,3.6985,3.6847,3.7054,0.0121,2.269E0,2.46E2,8.4E1,2.46E2,,,,0.7509,0.5017,0,
32676,1207.99059,1207.96968,1208.01612,3.7284,3.5275,3.9662,1.233E2,2.966E3,3.235E2,2.966E3,1,0,0.667,4,4,0.774,4.83,0.00584,0.3975,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,DETECTED,1207.98747,1207.96995,1208.01612,3.5481,3.5275,3.5756,0.0335,9.631E1,2.961E3,9.277E2,2.961E3,1,,55,1.1651,1.3303,0,,DETECTED,1207.99099,1207.96968,1208.00502,3.9456,3.8837,3.9662,0.0258,1.233E2,2.568E3,3.235E2,2.568E3,1,,2,0.6664,0.3329,0,,DETECTED,1207.9933,1207.97847,1208.01604,3.6916,3.671,3.7191,0.0323,9.086E1,2.966E3,7.757E2,2.966E3,1,,20,1.1674,1.3349,0,
32725,249.14708,249.14664,249.14823,3.7329,3.6916,3.7749,6.054E3,2.44E5,2.918E3,2.44E5,1,1,0.167,1,0,1,0,0,0,0,428,-1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159,ESTIMATED,249.14664,249.14664,249.14773,3.768,3.7611,3.7749,0.0138,3.177E1,4.62E3,4.62E3,4.62E3,,,,0.9977,0.9953,0,,DETECTED,249.14773,249.14666,249.14823,3.7322,3.7115,3.7667,0.0238,6.054E3,2.44E5,2.918E3,2.44E5,1,1,746,1.1784,1.2287,1,0.0115,ESTIMATED,249.14686,249.14686,249.14773,3.6985,3.6916,3.7054,0.0138,2.748E1,3.994E3,3.994E3,3.994E3,,,,1.0018,1.0036,0,
32726,265.21587,265.21459,265.2168,3.7283,3.6847,3.768,1.753E3,7.123E4,6.22E2,7.123E4,1,0,0.167,1,3,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159,ESTIMATED,265.21634,265.21516,265.2168,3.7611,3.7543,3.768,0.0138,1.315E1,1.599E3,6.22E2,1.599E3,,,,1.0017,1.0034,0,,DETECTED,265.21561,265.21533,265.2165,3.7322,3.7115,3.7529,0.0248,1.753E3,7.123E4,7.062E3,7.123E4,1,,816,0.9999,0.9999,1,,ESTIMATED,265.21568,265.21459,265.21626,3.6916,3.6847,3.7054,0.0145,7.525E1,5.46E3,3.016E3,5.46E3,,,,1.5015,2.003,0,
32727,267.1576,267.15702,267.15908,3.7146,3.6856,3.7598,1.557E3,6.01E4,2.479E3,6.01E4,1,0,0.167,1,0,1,0,0,0,0,,,,,,120,[M+H-H2O]+,3,284.16146,32731;32727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159,ESTIMATED,267.15726,267.15702,267.15818,3.6993,3.6856,3.7062,0.0427,7.991E1,5.461E3,2.479E3,5.461E3,,,,0.7501,0.5003,0,,DETECTED,267.15818,267.15751,267.15908,3.7322,3.7115,3.7598,0.0243,1.557E3,6.01E4,5.982E3,6.01E4,1,,1549,1.1665,1.3329,0,,ESTIMATED,267.15737,267.15737,267.15818,3.7122,3.7054,3.7191,0.0137,3.918E1,5.7E3,5.7E3,5.7E3,,,,0.998,0.9959,0,
32729,285.16905,285.16822,285.17025,3.7283,3.7054,3.7667,1.744E3,6.545E4,2.154E3,6.545E4,1,0,0.167,1,0,1,0,0,0,0,,,,,,120,[M+H]+,3,284.16146,32731;32729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159,ESTIMATED,285.16996,285.16896,285.16996,3.7405,3.7336,3.7474,0.0138,1.482E1,2.154E3,2.154E3,2.154E3,,,,1.0019,1.0038,0,,DETECTED,285.16896,285.16869,285.17025,3.7322,3.7115,3.7667,0.0263,1.744E3,6.545E4,2.361E3,6.545E4,1,,852,1.3329,1.3373,0,,ESTIMATED,285.16822,285.16822,285.16896,3.7122,3.7054,3.7191,0.0137,3.204E1,4.662E3,4.662E3,4.662E3,,,,0.998,0.9959,0,
32731,307.15094,307.1488,307.15204,3.7352,3.7115,3.8286,6.101E3,2.185E5,1.071E3,2.185E5,1,1,0.167,1,0,1,0,0,0,0,429,-1,0,1,0,120,[M+Na]+,3,284.16146,32731;32729;32727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159,ESTIMATED,307.15152,307.15083,307.15188,3.7405,3.7336,3.7543,0.0178,3.755E1,3.24E3,2.218E3,3.24E3,,,,1.5012,2.0025,0,,DETECTED,307.15083,307.1488,307.15204,3.7322,3.7115,3.8286,0.0243,6.101E3,2.185E5,1.071E3,2.185E5,1,1,857,1.8189,1.2621,1,0.0115,ESTIMATED,307.15045,307.15045,307.15083,3.7329,3.726,3.7397,0.0138,2.729E1,3.969E3,3.969E3,3.969E3,,,,1.0022,1.0044,0,
32735,347.2419,347.23993,347.2442,3.765,3.7397,3.8217,4.939E2,1.804E4,8.32E2,1.804E4,1,0,0.333,1,3,1,0,0,0,0,,,,,,122,[M+H]+,2,346.23457,35211;32735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161,ESTIMATED,347.24139,347.24139,347.24191,3.7611,3.7543,3.768,0.0138,5.725E0,8.32E2,8.32E2,8.32E2,,,,1.0017,1.0034,0,,DETECTED,347.2425,347.23993,347.2442,3.7873,3.7667,3.8217,0.0241,4.939E2,1.804E4,1.174E3,1.804E4,1,,938,1.3333,1.6666,0,,ESTIMATED,347.24181,347.24181,347.24191,3.7466,3.7397,3.7535,0.0137,1.163E1,1.695E3,1.695E3,1.695E3,,,,1.0008,1.0015,0,
32737,409.21794,409.20972,409.2215,3.7329,3.6565,3.8148,5.89E2,7.787E3,1.05E2,7.787E3,1,0,0.167,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTIMATED,409.21662,409.21662,409.21797,3.7543,3.7474,3.7611,0.0137,3.542E0,5.16E2,5.16E2,5.16E2,,,,1.0008,1.0016,0,,DETECTED,409.21797,409.20972,409.2215,3.7322,3.6565,3.8148,0.0843,5.89E2,7.787E3,1.423E3,7.787E3,1,,15,1.0456,1.0911,0,,ESTIMATED,409.21923,409.21785,409.21984,3.7122,3.6985,3.7191,0.0131,2.332E0,2.34E2,1.05E2,2.34E2,,,,0.7489,0.4978,0,
32756,1190.14744,1190.12543,1190.16278,3.765,3.7268,3.8292,1.124E2,3.939E3,1.933E2,3.939E3,1,0,0.333,2,4,0.887,1.3,0.00155,0.1659,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTIMATED,1190.14845,1190.14552,1190.14845,3.7336,3.7268,3.7405,0.0137,2.705E1,3.939E3,3.939E3,3.939E3,,,,1,1,0,,ESTIMATED,1190.14756,1190.14552,1190.14814,3.746,3.7391,3.7598,0.0127,2.353E1,2.425E3,9.9E2,2.425E3,,,,1.4977,1.9954,0,,DETECTED,1190.14629,1190.12543,1190.16278,3.8154,3.7604,3.8292,0.0369,1.124E2,3.247E3,1.933E2,3.247E3,1,,3,0.6255,0.251,0,
32856,398.23036,398.22808,398.23336,3.7398,3.7115,3.7672,7.398E2,2.969E4,2.74E2,2.969E4,1,2,0.333,2,1,0.988,0.27,0.00011,0.0062,0,430,-1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTIMATED,398.23117,398.22996,398.23117,3.7474,3.7405,3.7543,0.0138,1.884E0,2.74E2,2.74E2,2.74E2,,,,0.9974,0.9948,0,,DETECTED,398.2299,398.22808,398.23336,3.7391,3.7115,3.7667,0.0251,7.398E2,2.969E4,1.057E3,2.969E4,1,1,17,0.8734,0.8484,2,-0.0023,DETECTED,398.23001,398.22814,398.23035,3.7329,3.7122,3.7672,0.0238,6.262E2,2.549E4,2.031E3,2.549E4,1,1,651,1.1946,1.8678,1,0.0046
32858,933.0066,932.99817,933.02602,3.7306,3.5602,3.9323,7.049E1,2.625E3,1.03E2,2.625E3,1,0,0.333,2,2,0.557,7.39,0.00689,0.3102,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTIMATED,933.00429,933.00429,933.00776,3.7199,3.713,3.7268,0.0137,7.968E-1,1.16E2,1.16E2,1.16E2,,,,0.9999,0.9999,0,,DETECTED,933.01121,932.99817,933.02602,3.5808,3.5602,3.6221,0.044,7.049E1,2.625E3,5.191E2,2.625E3,1,,26,1.5,2.7383,0,,DETECTED,933.00432,932.99892,933.01111,3.8911,3.8704,3.9323,0.0234,5.292E1,1.523E3,1.03E2,1.523E3,,,,1.9764,3.0914,0,
32892,1197.18454,1197.16662,1197.19428,3.7421,3.6779,3.7886,1.041E2,5.338E3,3.735E2,5.338E3,1,0,0.5,3,4,0.785,5.3,0.00635,0.0695,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167,DETECTED,1197.18314,1197.16662,1197.19382,3.7611,3.7336,3.7886,0.027,1.041E2,3.672E3,3.762E2,3.672E3,1,,28,1.0003,0.754,0,,ESTIMATED,1197.18589,1197.18387,1197.19116,3.7735,3.7598,3.7804,0.0121,5.218E1,5.338E3,8.48E2,5.338E3,,,,0.75,0.4999,0,,DETECTED,1197.1846,1197.17725,1197.19428,3.6916,3.6779,3.7122,0.0184,2.13E1,1.188E3,3.735E2,1.188E3,1,,13,1.2515,1.5029,0,
32920,238.17693,238.17505,238.18,3.7375,3.7122,3.7611,5.436E2,2.149E4,5.395E2,2.149E4,1,0,1,6,5,0.956,3.1,0.00074,0.0077,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167,DETECTED,238.17715,238.1763,238.17802,3.7405,3.713,3.7611,0.0273,4.276E2,1.471E4,1.97E3,1.471E4,1,,430,0.8753,0.7506,0,,DETECTED,238.1767,238.17505,238.17841,3.7391,3.7184,3.7598,0.0262,3.175E2,1.237E4,2.021E3,1.237E4,1,,1123,1.0005,1.001,0,,DETECTED,238.17695,238.17532,238.18,3.7329,3.7122,3.7604,0.0244,5.436E2,2.149E4,5.395E2,2.149E4,1,,523,1.1673,1.058,0,
32944,339.0875,339.08637,339.08814,3.7391,3.7047,3.7529,1.693E2,8.025E3,2.608E2,8.025E3,1,0,0.167,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159,UNKNOWN,,,,,,,,,,,,,,,,,0,,DETECTED,339.0875,339.08637,339.08814,3.7391,3.7047,3.7529,0.0204,1.693E2,8.025E3,2.608E2,8.025E3,1,,8,0.7625,0.6509,0,,UNKNOWN,,,,,,,,,,,,,,,,,0,
32946,341.08892,341.0867,341.09278,3.7192,3.6924,3.7598,9.02E1,3.672E3,8.526E1,3.672E3,1,0,0.167,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159,ESTIMATED,341.08892,341.08892,341.08893,3.6993,3.6924,3.7062,0.0137,1.648E0,2.4E2,2.4E2,2.4E2,,,,1.0001,1.0001,0,,DETECTED,341.08893,341.0867,341.09278,3.7391,3.7115,3.7598,0.0242,9.02E1,3.672E3,8.526E1,3.672E3,1,,8,0.875,0.9402,0,,UNKNOWN,,,,,,,,,,,,,,,,,0,
32947,341.22917,341.22733,341.23036,3.694,3.6297,3.7667,1.088E3,4.16E4,5.38E2,4.16E4,1,0,0.333,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159,ESTIMATED,341.229,341.22803,341.23018,3.6993,3.6924,3.713,0.0119,1.886E1,1.705E3,5.38E2,1.705E3,,,,1.5001,2.0002,0,,DETECTED,341.22913,341.22733,341.23036,3.7391,3.7115,3.7667,0.0248,1.088E3,4.16E4,2.141E3,4.16E4,1,,1660,0.9127,0.7341,0,,ESTIMATED,341.22937,341.22844,341.2297,3.6435,3.6297,3.6573,0.018,6.359E1,4.236E3,2.056E3,4.236E3,,,,0.9976,0.9953,0,
32949,402.23058,402.2284,402.23202,3.7467,3.7122,3.768,2.033E2,6.895E3,5.13E2,6.895E3,1,0,0.167,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167,ESTIMATED,402.2314,402.22993,402.2314,3.7611,3.7543,3.768,0.0138,3.53E0,5.13E2,5.13E2,5.13E2,,,,1.0017,1.0034,0,,DETECTED,402.22993,402.2284,402.23202,3.7391,3.7184,3.7667,0.0284,2.033E2,6.895E3,1.382E3,6.895E3,1,,17,1.1671,1.3343,0,,ESTIMATED,402.2304,402.22881,402.23179,3.7397,3.7122,3.7535,0.0191,6.081E1,3.204E3,7.7E2,3.204E3,,,,0.7495,0.4991,0,
33045,429.28994,429.28317,429.29259,3.7398,3.671,3.7873,1.044E3,2.341E4,1.531E3,2.341E4,1,3,1,6,6,0.882,5.21,0.00224,0.0078,0,431,-1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167,DETECTED,429.29046,429.2895,429.29175,3.7405,3.713,3.7611,0.0229,5.745E2,2.341E4,2.79E3,2.341E4,1,1,8,0.8753,0.8844,1,0.0046,DETECTED,429.28856,429.28317,429.29226,3.7391,3.684,3.7873,0.0282,1.044E3,2.337E4,3.28E3,2.337E4,1,1,25,0.9375,0.8751,1,0.0115,DETECTED,429.2908,429.28627,429.29259,3.7397,3.671,3.7672,0.0256,8.095E2,2.093E4,1.531E3,2.093E4,1,1,5,0.6998,0.3575,1,0.0046
33063,1206.60642,1206.59124,1206.62987,3.7398,3.6718,3.7818,2.86E2,4.395E3,5.69E2,4.395E3,1,0,0.167,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DETECTED,1206.60753,1206.59124,1206.62987,3.7405,3.6718,3.7818,0.1095,2.86E2,4.395E3,5.69E2,4.395E3,1,,15,0.8004,0.6007,0,,ESTIMATED,1206.60412,1206.60412,1206.60753,3.746,3.7391,3.7529,0.0138,1.413E1,2.049E3,2.049E3,2.049E3,,,,0.9988,0.9977,0,,ESTIMATED,1206.60762,1206.60753,1206.60762,3.7329,3.726,3.7397,0.0138,1.701E1,2.474E3,2.474E3,2.474E3,,,,1.0022,1.0044,0,
33083,186.12686,186.12588,186.13149,3.7398,3.7184,3.7741,4.209E2,1.831E4,4.336E2,1.831E4,1,0,0.5,3,0,0.958,3.09,0.00057,0.005,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167,DETECTED,186.12698,186.12664,186.12771,3.7405,3.7199,3.768,0.0254,3.264E2,1.311E4,1.897E3,1.311E4,1,,634,1.1677,1.0396,0,,ESTIMATED,186.12677,186.12588,186.12744,3.7391,3.7184,3.7667,0.0173,3.524E2,1.773E4,2.477E3,1.773E4,,,,1.1671,1.6487,0,,DETECTED,186.12682,186.12628,186.13149,3.7397,3.7191,3.7741,0.0218,4.209E2,1.831E4,4.336E2,1.831E4,1,,375,1.2329,1.1754,0,
33124,1215.7591,1215.73774,1215.77174,3.7467,3.713,3.7879,1.195E2,3.678E3,1.52E2,3.678E3,1,0,0.333,2,0,0.746,5.3,0.00644,0.0198,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167,DETECTED,1215.76246,1215.75443,1215.77085,3.7336,3.713,3.768,0.0348,9.933E1,3.04E3,9.431E2,3.04E3,1,,46,1.3343,1.6686,0,,ESTIMATED,1215.75881,1215.7556,1215.76261,3.7529,3.7391,3.7873,0.0359,4.927E1,1.674E3,1.52E2,1.674E3,,,,2.8924,5.0507,0,,DETECTED,1215.75602,1215.73774,1215.77174,3.7535,3.7329,3.7879,0.0323,1.195E2,3.678E3,3.113E2,3.678E3,1,,39,1.3341,1.6683,0,
33183,257.17408,257.17316,257.17476,3.749,3.7054,3.7955,6.859E2,2.553E4,7.75E2,2.553E4,1,0,0.167,1,9,1,0,0,0,0,,,,,,121,[M+H]+,3,256.16688,33183;33185;33186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167,ESTIMATED,257.17336,257.17335,257.17412,3.7886,3.7749,3.7955,0.0141,1.555E1,1.487E3,7.75E2,1.487E3,,,,0.7507,0.5013,0,,DETECTED,257.17412,257.17316,257.17464,3.746,3.7184,3.7667,0.0271,6.859E2,2.553E4,2.583E3,2.553E4,1,,284,0.8748,0.9399,0,,ESTIMATED,257.17476,257.17412,257.17476,3.7122,3.7054,3.7191,0.0137,1.117E1,1.625E3,1.625E3,1.625E3,,,,0.998,0.9959,0,
