id,mz,mz_range:min,mz_range:max,rt,rt_range:min,rt_range:max,area,height,intensity_range:min,intensity_range:max,charge,fragment_scans,alignment_scores:rate,alignment_scores:aligned_features_n,alignment_scores:align_extra_features,alignment_scores:weighted_distance_score,alignment_scores:mz_diff_ppm,alignment_scores:mz_diff,alignment_scores:rt_absolute_error,alignment_scores:ion_mobility_absolute_error,molecular_networking:net_cluster_id,molecular_networking:net_community_id,molecular_networking:edges,molecular_networking:net_cluster_size,molecular_networking:net_community_size,ion_identities:iin_id,ion_identities:ion_identities,ion_identities:list_size,ion_identities:neutral_mass,ion_identities:partner_row_ids,ion_identities:iin_relationship,ion_identities:consensus_formulas,ion_identities:simple_formulas,preferred_annotation:compound_name,preferred_annotation:mol_formula,preferred_annotation:adduct,preferred_annotation:score,preferred_annotation:precursor_mz,preferred_annotation:annotation_method,preferred_annotation:n_matching_signals,preferred_annotation:explained_intensity_percent,preferred_annotation:smiles,preferred_annotation:inchi,preferred_annotation:mz_diff,preferred_annotation:mz_diff_ppm,preferred_annotation:neutral_mass,preferred_annotation:rt_absolute_error,preferred_annotation:comment,preferred_annotation:classyfire_class,preferred_annotation:ccs,spectral_db_matches:spectral_db_matches,spectral_db_matches:compound_name,spectral_db_matches:similarity_score,spectral_db_matches:n_matching_signals,spectral_db_matches:explained_intensity_percent,spectral_db_matches:ion_adduct,spectral_db_matches:mol_formula,spectral_db_matches:smiles,spectral_db_matches:inchi,spectral_db_matches:classyfire_class,spectral_db_matches:neutral_mass,spectral_db_matches:precursor_mz,spectral_db_matches:mz_diff,spectral_db_matches:mz_diff_ppm,spectral_db_matches:rt_absolute_error,spectral_db_matches:ccs,spectral_db_matches:comment,lipid_annotations:lipid_annotations,lipid_annotations:ion_adduct,lipid_annotations:mol_formula,lipid_annotations:mz_diff_ppm,lipid_annotations:explained_intensity_percent,feature_group,datafile:Crop_P1-E-1_1_14971.d:feature_state,datafile:Crop_P1-E-1_1_14971.d:mz,datafile:Crop_P1-E-1_1_14971.d:mz_range:min,datafile:Crop_P1-E-1_1_14971.d:mz_range:max,datafile:Crop_P1-E-1_1_14971.d:rt,datafile:Crop_P1-E-1_1_14971.d:rt_range:min,datafile:Crop_P1-E-1_1_14971.d:rt_range:max,datafile:Crop_P1-E-1_1_14971.d:fwhm,datafile:Crop_P1-E-1_1_14971.d:area,datafile:Crop_P1-E-1_1_14971.d:height,datafile:Crop_P1-E-1_1_14971.d:intensity_range:min,datafile:Crop_P1-E-1_1_14971.d:intensity_range:max,datafile:Crop_P1-E-1_1_14971.d:charge,datafile:Crop_P1-E-1_1_14971.d:fragment_scans,datafile:Crop_P1-E-1_1_14971.d:isotopes,datafile:Crop_P1-E-1_1_14971.d:tailing_factor,datafile:Crop_P1-E-1_1_14971.d:asymmetry_factor,datafile:Crop_P1-E-1_1_14971.d:msms_info,datafile:Crop_P1-E-1_1_14971.d:rt_ms2_apex_distance,datafile:Hind_P1-E-3_1_14973.d:feature_state,datafile:Hind_P1-E-3_1_14973.d:mz,datafile:Hind_P1-E-3_1_14973.d:mz_range:min,datafile:Hind_P1-E-3_1_14973.d:mz_range:max,datafile:Hind_P1-E-3_1_14973.d:rt,datafile:Hind_P1-E-3_1_14973.d:rt_range:min,datafile:Hind_P1-E-3_1_14973.d:rt_range:max,datafile:Hind_P1-E-3_1_14973.d:fwhm,datafile:Hind_P1-E-3_1_14973.d:area,datafile:Hind_P1-E-3_1_14973.d:height,datafile:Hind_P1-E-3_1_14973.d:intensity_range:min,datafile:Hind_P1-E-3_1_14973.d:intensity_range:max,datafile:Hind_P1-E-3_1_14973.d:charge,datafile:Hind_P1-E-3_1_14973.d:fragment_scans,datafile:Hind_P1-E-3_1_14973.d:isotopes,datafile:Hind_P1-E-3_1_14973.d:tailing_factor,datafile:Hind_P1-E-3_1_14973.d:asymmetry_factor,datafile:Hind_P1-E-3_1_14973.d:msms_info,datafile:Hind_P1-E-3_1_14973.d:rt_ms2_apex_distance,datafile:Mid_P1-E-2_1_14972.d:feature_state,datafile:Mid_P1-E-2_1_14972.d:mz,datafile:Mid_P1-E-2_1_14972.d:mz_range:min,datafile:Mid_P1-E-2_1_14972.d:mz_range:max,datafile:Mid_P1-E-2_1_14972.d:rt,datafile:Mid_P1-E-2_1_14972.d:rt_range:min,datafile:Mid_P1-E-2_1_14972.d:rt_range:max,datafile:Mid_P1-E-2_1_14972.d:fwhm,datafile:Mid_P1-E-2_1_14972.d:area,datafile:Mid_P1-E-2_1_14972.d:height,datafile:Mid_P1-E-2_1_14972.d:intensity_range:min,datafile:Mid_P1-E-2_1_14972.d:intensity_range:max,datafile:Mid_P1-E-2_1_14972.d:charge,datafile:Mid_P1-E-2_1_14972.d:fragment_scans,datafile:Mid_P1-E-2_1_14972.d:isotopes,datafile:Mid_P1-E-2_1_14972.d:tailing_factor,datafile:Mid_P1-E-2_1_14972.d:asymmetry_factor,datafile:Mid_P1-E-2_1_14972.d:msms_info,datafile:Mid_P1-E-2_1_14972.d:rt_ms2_apex_distance
12304,341.22078,341.21355,341.22549,3.9692,3.9216,4.1867,1.382E2,2.058E3,4.747E2,2.058E3,1,0,0.4,2,4,0.772,5.27,0.0018,0.1901,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTIMATED,341.22344,341.21762,341.22549,3.931,3.9216,3.9691,0.0338,4.569E1,1.758E3,6.33E2,1.758E3,,,,2.5285,4.057,0,,DETECTED,341.21849,341.21355,341.22321,4.0309,4.0031,4.1867,0.1523,1.382E2,1.447E3,4.747E2,1.447E3,1,,3,3.3066,5.6131,0,,ESTIMATED,341.22042,341.2183,341.22182,3.9456,3.9364,3.9645,0.0179,4.067E1,2.058E3,9.43E2,2.058E3,,,,1.5244,2.0488,0,
12305,550.27876,550.26657,550.28468,3.9538,3.8809,4.1018,3.94E2,3.701E3,1.25E2,3.701E3,1,0,0.2,1,0,1,0,0,0,0,,,,,,34,[M-H]-,2,551.28549,12306;12305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,ESTIMATED,550.28016,550.27269,550.28121,3.9499,3.931,3.9691,0.0475,3.727E1,1.54E3,1.069E3,1.54E3,,,,1.0052,1.0104,0,,ESTIMATED,550.28344,550.27269,550.28344,3.9752,3.9659,3.9848,0.019,1.186E0,1.25E2,1.25E2,1.25E2,,,,1.0158,1.0316,0,,DETECTED,550.27269,550.26657,550.28468,3.9364,3.8809,4.1018,0.0832,3.94E2,3.701E3,1.472E2,3.701E3,1,,5,2.1035,6.1238,1,
12306,596.28313,596.27403,596.28987,3.9287,3.8362,4.0835,6.501E2,5.307E3,2.66E2,5.307E3,1,0,0.2,1,0,1,0,0,0,0,,,,,,34,[M+FA]-,2,551.28549,12306;12305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,ESTIMATED,596.2874,596.27882,596.28987,3.931,3.8939,3.9499,0.2411,7.895E1,2.36E3,3.23E2,2.36E3,,,,0.7556,0.5112,0,,ESTIMATED,596.28319,596.27882,596.28319,3.9188,3.9098,3.9285,0.0187,2.49E0,2.66E2,2.66E2,2.66E2,,,,1.0373,1.0746,0,,DETECTED,596.27882,596.27403,596.28477,3.9364,3.8362,4.0835,0.0833,6.501E2,5.307E3,2.662E2,5.307E3,1,,5,1.1917,1.3269,3,
12308,738.41522,738.39293,738.4269,3.9257,3.6702,4.1467,8.923E2,6.656E3,1.741E2,6.656E3,1,1,0.2,1,0,1,0,0,0,0,707,-1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,ESTIMATED,738.42443,738.41229,738.4269,3.931,3.9031,3.9784,0.0377,1.333E2,3.053E3,9.41E2,3.053E3,,,,1.3511,1.7021,0,,ESTIMATED,738.40895,738.40477,738.41941,3.9098,3.8916,3.9285,0.0239,9.515E0,4.12E2,2.2E2,4.12E2,,,,1.0129,1.0259,0,,DETECTED,738.41229,738.39293,738.41953,3.9364,3.6702,4.1467,0.1602,8.923E2,6.656E3,1.741E2,6.656E3,1,1,10,0.9959,0.9143,3,-0.0053
12313,994.54687,994.5314,994.55762,3.9383,3.872,4.1197,9.07E2,8.833E3,4.045E2,8.833E3,1,3,0.2,1,0,1,0,0,0,0,708,-1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,ESTIMATED,994.55201,994.5378,994.55762,3.9499,3.9123,3.9784,0.0483,1.961E2,4.092E3,1.666E3,4.092E3,,,,0.879,0.758,0,,ESTIMATED,994.55082,994.5378,994.55082,3.9285,3.9188,3.9378,0.019,4.19E0,4.41E2,4.41E2,4.41E2,,,,0.9798,0.9595,0,,DETECTED,994.5378,994.5314,994.54435,3.9364,3.872,4.1197,0.0797,9.07E2,8.833E3,4.045E2,8.833E3,1,3,12,2.1123,4.0099,3,-0.0242
12317,553.41663,553.40752,553.42617,3.9508,3.8647,4.1867,1.185E3,7.939E3,2.22E2,7.939E3,1,1,0.2,1,0,1,0,0,0,0,709,-1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTIMATED,553.41268,553.41268,553.41985,3.9691,3.9596,3.9784,0.0188,2.089E0,2.22E2,2.22E2,2.22E2,,,,0.9911,0.9823,0,,DETECTED,553.41985,553.40752,553.42617,3.9378,3.8647,4.1867,0.159,1.185E3,7.939E3,3.151E2,7.939E3,1,1,8,1.8868,3.1721,1,-0.0334,ESTIMATED,553.41735,553.41735,553.41985,3.9456,3.9364,3.9551,0.0186,5.699E0,6.12E2,6.12E2,6.12E2,,,,1.0113,1.0226,0,
12332,652.43099,652.41952,652.43674,3.9508,3.8736,4.0494,2.334E2,3.266E3,2.175E2,3.266E3,1,0,0.4,2,0,0.941,1.2,0.00078,0.0078,0,,,,,,35,[M+Cl]-,2,617.4616,12338;12332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,ESTIMATED,652.43674,652.42811,652.43674,3.9691,3.9596,3.9784,0.0188,4.762E0,5.06E2,5.06E2,5.06E2,,,,0.9911,0.9823,0,,DETECTED,652.4285,652.4243,652.43363,3.9378,3.8736,4.0494,0.0625,2.334E2,3.266E3,4.796E2,3.266E3,1,,12,1.3683,1.3263,1,,DETECTED,652.42772,652.41952,652.43257,3.9456,3.89,4.0379,0.0617,1.805E2,2.615E3,2.175E2,2.615E3,1,,9,1.423,1.7167,3,
12334,780.47827,780.46041,780.48841,3.954,3.8631,4.0835,1.807E2,1.396E3,1.78E2,1.396E3,1,1,0.2,1,0,1,0,0,0,0,710,-1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTIMATED,780.48598,780.47301,780.48841,3.9691,3.9123,3.9879,0.0738,6.559E1,1.125E3,6.98E2,1.125E3,,,,0.6665,0.333,0,,ESTIMATED,780.47581,780.46252,780.48583,3.9473,3.9008,3.994,0.0689,6.191E1,1.388E3,1.78E2,1.388E3,,,,1.0024,1.0047,0,,DETECTED,780.47301,780.46041,780.4845,3.9456,3.8631,4.0835,0.2008,1.807E2,1.396E3,2.848E2,1.396E3,1,1,22,1.335,1.6701,1,0.0526
12338,662.45982,662.44316,662.46879,3.9476,3.8647,4.122,6.9E2,1.015E4,2.425E2,1.015E4,1,4,0.4,2,0,0.977,0.48,0.00032,0.0017,0,711,-1,0,1,0,35,[M+FA]-,2,617.4616,12338;12332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,ESTIMATED,662.46547,662.45699,662.46879,3.9499,3.9406,3.9596,0.0189,8.41E0,7.11E2,3.62E2,7.11E2,,,,1.0197,1.0395,0,,DETECTED,662.45683,662.44374,662.46665,3.9473,3.8647,4.122,0.0446,6.9E2,9.697E3,5.098E2,9.697E3,1,2,11,1.6128,3.0092,2,-0.0242,DETECTED,662.45715,662.44316,662.46205,3.9456,3.8809,4.0469,0.0556,6.611E2,1.015E4,2.425E2,1.015E4,1,2,6,1.4565,1.9079,2,-0.0255
12344,804.57447,804.55031,804.58199,3.9382,3.8826,4.122,1.806E2,3.422E3,2.24E2,3.422E3,1,0,0.2,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTIMATED,804.57866,804.568,804.58199,3.931,3.9216,3.9406,0.0191,5.455E0,4.59E2,2.24E2,4.59E2,,,,1.0147,1.0294,0,,DETECTED,804.568,804.55031,804.57784,3.9473,3.8826,4.122,0.1326,1.806E2,1.296E3,2.273E2,1.296E3,1,,12,1.8498,2.6997,1,,ESTIMATED,804.57675,804.575,804.57912,3.9364,3.8989,3.9645,0.0689,1.533E2,3.422E3,6.38E2,3.422E3,,,,0.8744,0.7488,0,
12345,929.45866,929.44379,929.47478,3.9415,3.7753,4.1467,5.91E1,2.051E3,9.429E-1,2.051E3,1,1,0.4,2,0,0.835,1.47,0.00136,0.3076,0,712,-1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DETECTED,929.46078,929.44722,929.46443,3.7942,3.7753,3.831,0.0252,5.365E1,2.051E3,9.429E-1,2.051E3,1,1,15,1.2084,1.3626,1,0.0056,ESTIMATED,929.45305,929.44379,929.46622,3.9285,3.9098,3.9659,0.0321,2.568E1,8.65E2,2.26E2,8.65E2,,,,1.497,1.9939,0,,DETECTED,929.46214,929.45423,929.47478,4.1018,4.0379,4.1467,0.0402,5.91E1,1.138E3,1.843E2,1.138E3,1,,3,0.8513,0.6855,0,
12349,881.51715,881.50763,881.53577,3.9632,3.9082,3.9975,3.228E2,6.762E3,1.45E2,6.762E3,1,2,0.2,1,0,1,0,0,0,0,713,-1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DETECTED,881.52446,881.52344,881.53577,3.9499,3.9123,3.9975,0.0582,2.434E2,4.854E3,1.197E3,4.854E3,1,2,26,1.1339,1.2678,2,-0.0164,ESTIMATED,881.5178,881.51449,881.53448,3.9752,3.9659,3.9848,0.019,7.636E0,7.31E2,1.45E2,7.31E2,,,,1.0158,1.0316,0,,ESTIMATED,881.50918,881.50763,881.52446,3.9645,3.9082,3.9833,0.0496,3.228E2,6.762E3,2.001E3,6.762E3,,,,0.6667,0.3334,0,
12351,638.43606,638.42297,638.44297,3.9445,3.9082,4.0559,1.318E2,1.793E3,9.609E1,1.793E3,1,3,0.2,1,0,1,0,0,0,0,714,-1,0,1,0,,,,,,,,,LPC 23:0,C31H64NO7P,[M+HCOO]-,1,638.44024,Lipid Annotation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LPC 23:0,[M+HCOO]-,C31H64NO7P,6.54,1,88,ESTIMATED,638.44068,638.43437,638.44235,3.9596,3.9216,3.9784,0.1623,2.455E1,6.39E2,2.14E2,6.39E2,,,,0.7478,0.4956,0,,ESTIMATED,638.43314,638.42297,638.44297,3.9188,3.9188,3.9473,0.0295,1.226E1,4.86E2,3.18E2,4.86E2,,,,,,0,,DETECTED,638.43437,638.43157,638.44209,3.9551,3.9082,4.0559,0.0743,1.318E2,1.793E3,9.609E1,1.793E3,1,3,9,1.1961,1.2912,4,-0.007
12352,648.27631,648.26111,648.28341,3.9414,3.8989,4.0018,5.708E1,1.258E3,1.05E2,1.258E3,1,0,0.2,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTIMATED,648.28055,648.26752,648.28341,3.9406,3.931,3.9499,0.0189,7.845E0,7.45E2,1.63E2,7.45E2,,,,0.9802,0.9604,0,,ESTIMATED,648.27633,648.26911,648.28102,3.9285,3.9188,3.9473,0.0168,4.475E0,3.04E2,1.05E2,3.04E2,,,,1.4679,1.9359,0,,DETECTED,648.27205,648.26111,648.27679,3.9551,3.8989,4.0018,0.0384,5.708E1,1.258E3,2.191E2,1.258E3,1,,3,0.9168,0.4083,0,
12355,881.51466,881.5028,881.52544,3.9601,3.9123,4.0018,3.501E2,6.958E3,1.65E2,6.958E3,1,1,0.2,1,0,1,0,0,0,0,715,-1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,ESTIMATED,881.5238,881.51537,881.52544,3.9499,3.9123,3.9975,0.0556,2.583E2,4.723E3,5.82E2,4.723E3,,,,1.1339,1.2678,0,,ESTIMATED,881.5117,881.50531,881.51614,3.9752,3.9188,3.9848,0.0535,3.142E1,7.31E2,1.65E2,7.31E2,,,,0.5855,0.171,0,,DETECTED,881.50848,881.5028,881.5114,3.9551,3.9176,4.0018,0.0525,3.501E2,6.958E3,1.964E3,6.958E3,1,1,9,1.124,1.248,1,-0.0239
12356,647.47805,647.45837,647.48582,3.9941,3.9188,4.113,2.135E2,1.945E3,4.227E2,1.945E3,1,0,0.4,2,3,0.918,0.24,0.00015,0.2251,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,ESTIMATED,647.48582,647.47325,647.48582,3.9691,3.9596,3.9784,0.0188,5.826E0,6.19E2,6.19E2,6.19E2,,,,0.9911,0.9823,0,,DETECTED,647.47317,647.45837,647.48186,4.0676,3.9188,4.113,0.1216,2.135E2,1.945E3,4.227E2,1.945E3,1,,14,0.6524,0.3049,0,,ESTIMATED,647.47516,647.47325,647.47516,3.9456,3.9364,3.9551,0.0186,9.545E0,1.025E3,1.025E3,1.025E3,,,,1.0113,1.0226,0,
12364,610.44353,610.43847,610.45767,3.957,3.8939,4.0821,2.457E2,6.838E3,1.485E2,6.838E3,1,2,0.2,1,0,1,0,0,0,0,716,-1,0,1,0,,,,,,,,,Cer 36:8;2O,C36H57NO3,[M+CH3COO]-,0.742,610.4477,Lipid Annotation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cer 36:8;2O,[M+CH3COO]-,C36H57NO3,6.82,0.7416,89,DETECTED,610.44958,610.44012,610.45435,3.9596,3.8939,4.0821,0.0749,2.457E2,3.008E3,1.485E2,3.008E3,1,2,3,1.5338,2.0572,2,-0.015,ESTIMATED,610.44025,610.43847,610.45767,3.9659,3.9565,3.994,0.0238,1.314E2,6.838E3,1.097E3,6.838E3,,,,2.0074,2.1201,0,,ESTIMATED,610.44077,610.43988,610.44958,3.9456,3.9271,3.9551,0.0625,2.521E1,1.419E3,1.296E3,1.419E3,,,,0.7543,0.5086,0,
12365,678.43497,678.42749,678.45269,3.9602,3.9031,4.0537,1.083E2,2.62E3,3.41E2,2.62E3,1,0,0.2,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,DETECTED,678.43944,678.43477,678.44928,3.9596,3.9031,4.0537,0.0572,1.083E2,1.401E3,3.787E2,1.401E3,1,,8,1.3339,1.6679,2,,ESTIMATED,678.43303,678.42749,678.45269,3.9565,3.9285,3.9659,0.0169,3.703E1,2.62E3,3.41E2,2.62E3,,,,0.6667,0.4715,0,,ESTIMATED,678.43245,678.43125,678.43944,3.9645,3.9456,3.9738,0.0238,1.891E1,9.89E2,6.66E2,9.89E2,,,,0.7469,0.4939,0,
12368,819.48912,819.46513,819.4983,3.9196,3.8467,4.0309,2.426E2,3.72E3,1.652E2,3.72E3,1,2,0.6,3,0,0.943,0.35,0.00028,0.1594,0,1,65,1,542,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,ESTIMATED,819.4983,819.48445,819.4983,3.9406,3.931,3.9499,0.0189,1.316E1,1.389E3,1.389E3,1.389E3,,,,0.9802,0.9604,0,,DETECTED,819.48451,819.46513,819.49469,3.9098,3.8467,4.0309,0.0524,2.426E2,3.72E3,4.001E2,3.72E3,1,1,2,1.4598,3.0523,1,-0.0018,DETECTED,819.48455,819.46807,819.49771,3.9082,3.8631,4.0018,0.0459,1.509E2,2.781E3,1.652E2,2.781E3,1,1,6,1.4522,1.4576,1,0.004
12395,520.37465,520.36582,520.38073,3.9696,3.8989,4.1108,6.679E2,9.39E3,8.143E1,9.39E3,1,3,0.4,2,0,0.958,0.83,0.00043,0.0107,0,1,8,5,542,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,ESTIMATED,520.37979,520.37208,520.38072,3.9691,3.9406,3.9879,0.0233,4E1,1.698E3,6.06E2,1.698E3,,,,0.8321,0.6643,0,,DETECTED,520.37187,520.36582,520.37678,3.9752,3.9008,4.0948,0.0787,4.205E2,5.406E3,2.431E2,5.406E3,1,1,4,1.3051,1.5781,2,-0.0315,DETECTED,520.3723,520.3669,520.38073,3.9645,3.8989,4.1108,0.0631,6.679E2,9.39E3,8.143E1,9.39E3,1,2,4,1.8208,2.2558,2,-0.0242
12396,573.31611,573.30699,573.32424,3.979,3.9285,4.0217,1.492E2,3.507E3,1.89E2,3.507E3,,0,0.2,1,4,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTIMATED,573.32188,573.3154,573.32424,3.9784,3.931,4.0165,0.0407,1.492E2,3.397E3,1.89E2,3.397E3,,,,1,1.0876,0,,ESTIMATED,573.31355,573.30846,573.31905,3.9848,3.9285,4.0217,0.0327,1.406E2,3.507E3,2.21E2,3.507E3,,,,0.5964,1.0313,0,,ESTIMATED,573.3129,573.30699,573.31707,3.9738,3.9364,4.0199,0.0705,1.004E2,2.324E3,2.58E2,2.324E3,,,,1.1161,1.6185,0,
12403,835.4696,835.45546,835.4809,3.9697,3.89,4.0835,2.311E2,3.623E3,2.89E2,3.623E3,1,1,0.2,1,1,1,0,0,0,0,717,-1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,ESTIMATED,835.47808,835.4587,835.4809,3.9975,3.9499,4.007,0.1919,1.278E2,2.994E3,2.89E2,2.994E3,,,,0.5994,0.1987,0,,ESTIMATED,835.46498,835.45981,835.47517,3.9378,3.9285,3.9659,0.0247,2.329E1,9.85E2,3.72E2,9.85E2,,,,2.0059,3.0118,0,,DETECTED,835.46573,835.45546,835.47906,3.9738,3.89,4.0835,0.0449,2.311E2,3.623E3,3.733E2,3.623E3,1,1,17,1.1541,1.0109,1,-0.0018
12404,912.49114,912.47215,912.49939,3.9665,3.9285,4.0469,1.218E2,2.215E3,1.59E2,2.215E3,1,0,0.2,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,ESTIMATED,912.49939,912.48663,912.49939,3.9691,3.9596,3.9784,0.0188,1.403E1,1.491E3,1.491E3,1.491E3,,,,0.9911,0.9823,0,,ESTIMATED,912.48739,912.47215,912.49857,3.9565,3.9285,4.0217,0.1009,5.147E1,1.114E3,1.59E2,1.114E3,,,,1.6638,3.3093,0,,DETECTED,912.48663,912.48189,912.48949,3.9738,3.9456,4.0469,0.0637,1.218E2,2.215E3,3.044E2,2.215E3,1,,16,1.7965,2.3537,0,
12405,580.33686,580.32223,580.34474,3.979,3.89,4.0494,1.779E2,3.706E3,1.22E2,3.706E3,1,2,0.6,3,0,0.966,0.88,0.00051,0.0026,0,718,-1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,ESTIMATED,580.34317,580.3336,580.34474,3.9879,3.931,4.0165,0.0576,1.779E2,3.706E3,1.22E2,3.706E3,,,,0.7505,0.501,0,,DETECTED,580.33391,580.32995,580.3395,3.9752,3.9188,4.0494,0.0423,1.336E2,2.597E3,1.865E2,2.597E3,1,,21,1.2684,1.4788,2,,DETECTED,580.33349,580.32223,580.33885,3.9738,3.89,4.0018,0.0363,1.511E2,3.704E3,1.767E2,3.704E3,1,2,5,0.6893,0.2566,2,-0.0205
12406,730.42924,730.41646,730.44337,3.9726,3.8541,4.1039,5.306E1,2.18E3,1.947E2,2.18E3,1,0,0.4,2,0,0.906,0.65,0.00047,0.2047,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTIMATED,730.42903,730.41646,730.44337,3.9691,3.9596,3.9879,0.0303,9.296E0,4.9E2,2.31E2,4.9E2,,,,1.4943,1.9885,0,,DETECTED,730.42958,730.41679,730.43835,4.0767,4.0309,4.1039,0.0502,5.306E1,1.113E3,1.947E2,1.113E3,1,,5,0.7967,0.5934,0,,DETECTED,730.42911,730.41729,730.43027,3.872,3.8541,3.9176,0.0275,5.139E1,2.18E3,2.103E2,2.18E3,1,,4,1.6782,1.4371,0,
12408,551.46542,551.45562,551.47327,3.9727,3.8826,4.0767,1.063E4,1.78E5,1.029E0,1.78E5,1,20,0.4,2,1,0.856,3.06,0.00169,0.0014,0,1,12,13,542,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,ESTIMATED,551.47125,551.46251,551.47327,3.9691,3.931,3.9784,0.0257,1.985E1,7.78E2,2.78E2,7.78E2,,,,0.6224,0.2449,0,,DETECTED,551.46167,551.45562,551.46409,3.9752,3.8826,4.0767,0.0563,1.063E4,1.78E5,1.053E2,1.78E5,1,17,6,1.1976,1.2716,22,-0.0428,DETECTED,551.46335,551.45728,551.46744,3.9738,3.9082,4.0559,0.0639,5.326E2,8.135E3,1.029E0,8.135E3,1,3,2,1.2599,1.465,3,-0.0299
12409,619.45147,619.43819,619.4595,3.9727,3.8557,4.0767,2.3E3,3.663E4,2.29E2,3.663E4,1,5,0.4,2,1,0.96,0.84,0.00052,0.0014,0,1,40,3,542,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,ESTIMATED,619.45633,619.45412,619.4595,3.9691,3.9596,3.9784,0.0188,7.238E0,4.94E2,2.29E2,4.94E2,,,,0.9911,0.9823,0,,DETECTED,619.44878,619.43819,619.45155,3.9752,3.8557,4.0767,0.0557,2.3E3,3.663E4,4.328E2,3.663E4,1,3,9,0.8341,1.3432,4,-0.0409,DETECTED,619.4493,619.44776,619.45672,3.9738,3.9364,4.0109,0.0514,1.139E2,2.581E3,6.818E2,2.581E3,1,2,3,0.9961,0.9922,2,-0.0111
12425,755.42448,755.41002,755.43242,3.9726,3.9098,4.1404,7.145E2,1.02E4,2.25E2,1.02E4,1,3,0.2,1,0,1,0,0,0,0,1,6,1,542,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,ESTIMATED,755.42455,755.42331,755.42582,3.9406,3.931,3.9499,0.0189,7.178E0,4.98E2,2.25E2,4.98E2,,,,0.9802,0.9604,0,,DETECTED,755.42228,755.41002,755.43239,3.9752,3.9098,4.1404,0.061,7.145E2,1.02E4,3.441E2,1.02E4,1,3,13,1.8774,3.6609,3,-0.0333,ESTIMATED,755.4266,755.4219,755.43242,4.0018,3.9833,4.0199,0.2029,2.625E1,8.86E2,5.06E2,8.86E2,,,,0.9867,0.9734,0,
